name,address,domain,website,phone_number,category,location,reviews_count,reviews_average,latitude,longitude,map_url,status_hours
Vrikshya Cafe Restaurant and Bar,"Baidam Road, Pokhara 33700",vrikshyarestro.com,https://www.vrikshyarestro.com,980-2858658,restaurant,Grid Search,,,28.209,83.985,"https://www.google.com/maps/place/Vrikshya+Cafe+Restaurant+and+Bar/@28.209,83.985,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595004b5d679d:0x5c39b54c2060d6fd!8m2!3d28.2034802!4d83.9661661!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5tTjI4MmRrcEJFQUXgAQD6AQUIxAEQSA!16s%2Fg%2F11ltwq4nbb?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Open 24 hours 
Little Nepal Café & Restaurant,"6X38+Q3F, Pokhara 33700",,,981-1430273,restaurant,Grid Search,,,28.2034802,83.9481417,"https://www.google.com/maps/place/Little+Nepal+Caf%C3%A9+%26+Restaurant/@28.2034802,83.9481417,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595103653b035:0x184df809490cc9b8!8m2!3d28.2044307!4d83.9651431!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSARFmYW1pbHlfcmVzdGF1cmFudJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQydEdRbUpIWXpWa1ZHeE9WREZTUzFkR1VrNVRiR1JMVFRCR2VrNUZSUkFC4AEA-gEFCL0BEEo!16s%2Fg%2F11srjm4kf9?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 7 AM Sat 
Daddys Kitchen Pokhara,"Mustang Chowk, Himali Tole Marg, Pokhara 33700",,,061-457967,restaurant,Grid Search,,,28.2034802,83.9481417,"https://www.google.com/maps/place/Daddys+Kitchen+Pokhara/@28.2034802,83.9481417,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595f636983b53:0x153b80462e41735a!8m2!3d28.1955203!4d83.9739015!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ0S01WVXpXalJaYTBwRlZWZG9jMHhWTVhwaE1GcHNWV3N4VlZSWFl4QULgAQD6AQQIABAy!16s%2Fg%2F11h_yny8zs?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 7 AM Sat 
Aarhnee Garden,"Jarebar, Street 34, Pokhara 33700",,,981-4169098,restaurant,Grid Search,,,28.2034802,83.9481417,"https://www.google.com/maps/place/Aarhnee+Garden/@28.2034802,83.9481417,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595acb1ee4881:0x786cc10d58a523de!8m2!3d28.2123075!4d83.9667813!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSARBhc2lhbl9yZXN0YXVyYW50mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDIxNFIxZFZhSFphTUdSdVpXMXNhRTB4YUZWVFJGSlBXVEpLYUUweVl4QULgAQD6AQQIABA-!16s%2Fg%2F11jyzl7z9p?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 12 PM Sat 
Naulo Cafe Restaurant & Thakali Bhanchha,"Behind Trademall, New Rd, Pokhara 33700",,,061-586564,restaurant,Grid Search,,,28.2034802,83.9481417,"https://www.google.com/maps/place/Naulo+Cafe+Restaurant+%26+Thakali+Bhanchha/@28.2034802,83.9481417,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595e5fbbdc745:0x93b9bcee97f43cb6!8m2!3d28.2226325!4d83.9866745!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJwYWVsZEVSa3hOYm5CUVYxUmplVTlJU2tSU1JHaE1ZMVJzYmxGWFl4QULgAQD6AQQIABA5!16s%2Fg%2F11zknhdkn4?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closes soon · 11:30 PM · Opens 9 AM Sat 
Himilayan Dorjee Restaurant Damside Pokhara,"5XX9+5VV, Pokhara 17",,,981-7134734,restaurant,Grid Search,,,28.197909,83.9516264,"https://www.google.com/maps/place/Himilayan+Dorjee+Restaurant+Damside+Pokhara/@28.197909,83.9516264,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995950049357e71:0xb0dcf2656068fcae!8m2!3d28.197909!4d83.9696508!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSARJ0aWJldGFuX3Jlc3RhdXJhbnSaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnROZVZKRVRucE9iVTAxVW10Wk1WWkVhRnBOUkZveFRsUm5lVmxZWXhBQuABAPoBBAgtEC4!16s%2Fg%2F11vy2cng2d?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 9:30 AM Sat 
Cafe Chiya Munch & Restaurant,"17 Damside Rd, Pokhara 33700",instagram.com,https://www.instagram.com,980-1150001,restaurant,Grid Search,,,28.197909,83.9516264,"https://www.google.com/maps/place/Cafe+Chiya+Munch+%26+Restaurant/@28.197909,83.9516264,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995950037284139:0xc2887b85103f815!8m2!3d28.1961533!4d83.9699886!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ0U1RHTklaSEZYUm1SeVZXcE9UVkpVUWpCamJEbG1URlpKTVU1WVl4QULgAQD6AQUI4QIQRw!16s%2Fg%2F11wh332_c8?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",
Local Sukuti Restaurant,"6X66+4PM, Pokhara 33700",,,985-6021931,restaurant,Grid Search,,,28.197909,83.9516264,"https://www.google.com/maps/place/Local+Sukuti+Restaurant/@28.197909,83.9516264,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595d4e412d781:0x6ca17c8b0a20b28c!8m2!3d28.2102984!4d83.9617286!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJ1TkhKWVFVaEJFQUXgAQD6AQQIABA5!16s%2Fg%2F11trlq3p4d?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 8:30 AM Sat 
You And Me Cafe and Restaurant,"Thado Pasal Path, Pokhara 33700",,,984-6718096,restaurant,Grid Search,,,28.2102984,83.9437042,"https://www.google.com/maps/place/You+And+Me+Cafe+and+Restaurant/@28.2102984,83.9437042,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x39959516d79828df:0x8720c9d23d9a73c1!8m2!3d28.207595!4d83.9659772!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5FZUU1NWJqWm5SUkFC4AEA-gEECAAQSQ!16s%2Fg%2F11qnkt1tjx?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",
मधुर व्यञ्जन pure veg restaurant,"6X4G+WW3, Rastra Bank Rd, Pokhara 33700",,,061-451438,restaurant,Grid Search,,,28.2102984,83.9437042,"https://www.google.com/maps/place/%E0%A4%AE%E0%A4%A7%E0%A5%81%E0%A4%B0+%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%9E%E0%A5%8D%E0%A4%9C%E0%A4%A8+pure+veg+restaurant/@28.2102984,83.9437042,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595004e57d419:0x65ad78d66b6acda3!8m2!3d28.2072644!4d83.9772835!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSARV2ZWdldGFyaWFuX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblRVUlJaemwyT0hSQlJSQULgAQD6AQQIcBBJ!16s%2Fg%2F11m6c0s6qt?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 6:20 AM Sat 
Panday Restaurant,"Lakeside Rd, Pokhara 33700",,,984-6041161,restaurant,Grid Search,,,28.2072644,83.9592591,"https://www.google.com/maps/place/Panday+Restaurant/@28.2072644,83.9592591,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x39959534a6edc7d5:0xc94ec27d73f97408!8m2!3d28.2058558!4d83.9625285!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ0T1dsTllTWGxPV0hBelkwaGtSMDlXYkZaVFZ6VTBVa2hzV1dKV1JSQULgAQD6AQUIxwEQNw!16s%2Fg%2F11h4pr0k68?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 6:30 AM Sat 
Welcome Restaurant,"6X46+M72, Pokhara 33700",,,,restaurant,Grid Search,,,28.2092761,83.9671277,"https://www.google.com/maps/place/Welcome+Restaurant/@28.2092761,83.9671277,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995959c7723f10f:0x4e9124d1db2d997c!8m2!3d28.2066467!4d83.9606485!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJVZWpaSGQydG5SUkFC4AEA-gEECBgQOA!16s%2Fg%2F11gtg7f8m1?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 7 AM Sat 
The New Stupa View Restaurant,"6X66+RMJ, Lalupate Margha, Pokhara 33700",,,984-6002736,restaurant,Grid Search,,,28.2066467,83.9426241,"https://www.google.com/maps/place/The+New+Stupa+View+Restaurant/@28.2066467,83.9426241,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995951d92fb5cc3:0x666f0cd3f1a5b816!8m2!3d28.2120809!4d83.9616337!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5DTjB0TFJsaDNFQUXgAQD6AQQIHhBF!16s%2Fg%2F11g7z66c2n?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 6:30 AM Sat 
Blissful cafe & restaurant,"6XCQ+V85, Pokhara 33700",,,982-7166073,restaurant,Grid Search,,,28.2066467,83.9426241,"https://www.google.com/maps/place/Blissful+cafe+%26+restaurant/@28.2066467,83.9426241,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995950013e88519:0xdd1aa4d5a0813399!8m2!3d28.2221356!4d83.9883442!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWTWJVRm5aVzVpWjNKVVZFUm5FQUXgAQD6AQQIABAb!16s%2Fg%2F11lcggzcm_?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Open 24 hours 
Green Forest Restaurant,"6294+JQC, Pokhara 33700",,,,restaurant,Grid Search,,,28.2221356,83.9703198,"https://www.google.com/maps/place/Green+Forest+Restaurant/@28.2221356,83.9703198,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995950050304faf:0x146490b814c7a9ce!8m2!3d28.2190513!4d84.0068936!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11vm5ttsmd?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 6 AM Sat 
Rato Bhale Restaurant,Pokhara 33700,,,981-6640052,restaurant,Grid Search,,,28.20629,83.944071,"https://www.google.com/maps/place/Rato+Bhale+Restaurant/@28.20629,83.944071,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595004ed444e7:0xc026958f0782c554!8m2!3d28.2080346!4d83.9880585!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSARFmYW1pbHlfcmVzdGF1cmFudOABAA!16s%2Fg%2F11xtz0w59f?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 5:30 AM Sat 
Thicheko Aalu & Dolphin Restaurant,"Buddha Chowk, Pokhara 33700",,,985-6006017,restaurant,Grid Search,,,28.2049488,83.9441227,"https://www.google.com/maps/place/Thicheko+Aalu+%26+Dolphin+Restaurant/@28.2049488,83.9441227,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x39959572320d3e17:0x8ef7be6344741b5e!8m2!3d28.2065529!4d83.9938367!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU53YUZCTU4xZEJFQUXgAQD6AQQIABAf!16s%2Fg%2F11fc7rppsg?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",
The Muglan Restaurant,"New Rd, Pokhara 33700",themuglan.com,https://www.themuglan.com,061-553644,restaurant,Grid Search,,,28.2065529,83.9758123,"https://www.google.com/maps/place/The+Muglan+Restaurant/@28.2065529,83.9758123,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595ad82741f3f:0xf330921a14fb8f37!8m2!3d28.2113816!4d83.9844109!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU42ZW5KNlpWRkJFQUXgAQD6AQQIABAm!16s%2Fg%2F11gflyl5cf?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",
You & Me Restaurant Bar,Pokhara 33700,,,981-4152389,restaurant,Grid Search,,,28.2065529,83.9758123,"https://www.google.com/maps/place/You+%26+Me+Restaurant+Bar/@28.2065529,83.9758123,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595dca95cb0bd:0x3d16e37d52f200da!8m2!3d28.2053255!4d83.9947765!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5rT1RnMk15MVJSUkFC4AEA-gEECAAQIg!16s%2Fg%2F11n101d7pm?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 7 AM Sat 
"SUVA DANG VALLEY FAST FOOD AND FAMILY RESTAURANT शुभ दाङ् भ्याली फाष्ट फुड एण्ड फेमिली रेस्टुरेण्ट, हस्पिटल चाेक पाेखरा","10 Shanti Marg, Pokhara 33700",,,984-9379844,restaurant,Grid Search,,,28.2065529,83.9758123,"https://www.google.com/maps/place/SUVA+DANG+VALLEY+FAST+FOOD+AND+FAMILY+RESTAURANT+%E0%A4%B6%E0%A5%81%E0%A4%AD+%E0%A4%A6%E0%A4%BE%E0%A4%99%E0%A5%8D+%E0%A4%AD%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A5%80+%E0%A4%AB%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F+%E0%A4%AB%E0%A5%81%E0%A4%A1+%E0%A4%8F%E0%A4%A3%E0%A5%8D%E0%A4%A1+%E0%A4%AB%E0%A5%87%E0%A4%AE%E0%A4%BF%E0%A4%B2%E0%A5%80+%E0%A4%B0%E0%A5%87%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A5%81%E0%A4%B0%E0%A5%87%E0%A4%A3%E0%A5%8D%E0%A4%9F,+%E0%A4%B9%E0%A4%B8%E0%A5%8D%E0%A4%AA%E0%A4%BF%E0%A4%9F%E0%A4%B2+%E0%A4%9A%E0%A4%BE%E0%A5%87%E0%A4%95+%E0%A4%AA%E0%A4%BE%E0%A5%87%E0%A4%96%E0%A4%B0%E0%A4%BE/@28.2065529,83.9758123,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995950056af308f:0x87691270f788d9fa!8m2!3d28.2112082!4d83.9972514!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSARFmYW1pbHlfcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSMmVFMXFPSHBSUlJBQuABAPoBBQjGARBL!16s%2Fg%2F11vr_gkmht?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 6 AM Sat 
Sungabha Restaurant,"Sarnim Toll, Pokhara 33700",,,980-6699271,restaurant,Grid Search,,,28.2065529,83.9758123,"https://www.google.com/maps/place/Sungabha+Restaurant/@28.2065529,83.9758123,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595f11903d199:0x54a01edd84755f1e!8m2!3d28.2038701!4d84.0040032!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11fhtdnsk_?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 6 AM Sat 
Samrat Restaurant,"6XFQ+F68, Pokhara 33700",,,061-525348,restaurant,Grid Search,,,28.2192584,83.9595866,"https://www.google.com/maps/place/Samrat+Restaurant/@28.2192584,83.9595866,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995944fb84515b5:0x19c3ba8a4f4118b7!8m2!3d28.2236609!4d83.9880709!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWUWJVMDNTakk1ZUMxUVowcG5FQUXgAQD6AQUIlQ0QRg!16s%2Fg%2F11cs269_f0?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 11 AM Sun 
Silk Road restaurant and Bar,"Baidam Rd, Pokhara 33800",,,,restaurant,Grid Search,,,28.2192584,83.9595866,"https://www.google.com/maps/place/Silk+Road+restaurant+and+Bar/@28.2192584,83.9595866,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995958bcbe8cd23:0x149ce2ede118ac29!8m2!3d28.2195232!4d83.9579199!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVF0YUZsNWNWVjNFQUXgAQD6AQQIABBF!16s%2Fg%2F11j_2bfjv8?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 8 AM Sat 
Mustangchowk Restaurant,"5XXG+HGC, Pokhara 33700",,,,restaurant,Grid Search,,,28.2195232,83.9398955,"https://www.google.com/maps/place/Mustangchowk+Restaurant/@28.2195232,83.9398955,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595fb00af8c2f:0x6dadd71737f7208e!8m2!3d28.1989382!4d83.9762594!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11jf9sv62d?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",
Hello Friends's Cafe,Pokhara 33700,,,061-591890,restaurant,Grid Search,,,28.2068302,83.9402443,"https://www.google.com/maps/place/Hello+Friends's+Cafe/@28.2068302,83.9402443,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995952338d95085:0x9f10e5a286cdbb9a!8m2!3d28.1969349!4d83.9697115!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQ1iYXJfYW5kX2dyaWxsmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJsTlZwNk5uWkJSUkFC4AEA-gEECAAQTA!16s%2Fg%2F11gnrvpdh0?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 6 AM Sat 
Mustang Gate Chailey Restaurant,"6X6J+5V4, Phewa Marga, Pokhara 33700",,,984-1344225,restaurant,Grid Search,,,28.2068302,83.9402443,"https://www.google.com/maps/place/Mustang+Gate+Chailey+Restaurant/@28.2068302,83.9402443,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595adbd0a55d3:0x990a8b06218efc58!8m2!3d28.2103913!4d83.9822107!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDI1c2FHTnVXbVpZTVd3eFpETndTMk5HYkhWUk1IUlRaRzVhVkU1dFl4QULgAQD6AQQIABAY!16s%2Fg%2F11rtx762wq?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 7 AM Sat 
Fewa Jhir Zone And Restaurant Pvt. Ltd.,Pokhara 33700,,,985-6078057,restaurant,Grid Search,,,28.2103913,83.9641863,"https://www.google.com/maps/place/Fewa+Jhir+Zone+And+Restaurant+Pvt.+Ltd./@28.2103913,83.9641863,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595ef807d1e5b:0xd6e518d5768a8482!8m2!3d28.1963498!4d83.970711!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5rZG1aUWMybDNSUkFC4AEA-gEECGkQOQ!16s%2Fg%2F11qzcft_qj?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 8 AM Sat 
Puime Restaurant and Bar,"5XWF+7QJ, Pokhara 33700",facebook.com,https://www.facebook.com,061-456050,restaurant,Grid Search,,,28.2103913,83.9641863,"https://www.google.com/maps/place/Puime+Restaurant+and+Bar/@28.2103913,83.9641863,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995950a0e8fa4d9:0xc16fc99f3e14a943!8m2!3d28.1957102!4d83.9743985!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5hTVhCRFdEaEJSUkFC4AEA-gEECGgQMg!16s%2Fg%2F11bz09r32c?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 8 AM Sat 
